cislo_zasedani;datum;rok;kategorie;tema;castka;vydaj;text;soubor;url
54;2024-09-30;2024;neschvaluje;Pozemky, majetek a bydlení;;Bez částky;Částečné vykácení stromů na pozemku p. č. 2603 v k. ú. Střelice u Brna, lokalita za tunýlkem, navrhované majiteli sousedních pozemků. Po místním šetření bylo rozhodnuto o vykácení stromů na celém pozemku a následná výsadba nových stromů.;RO č. 54 zápis 20240930.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2455/RO%20%C4%8D.%2054%20z%C3%A1pis%2020240930.pdf
54;2024-09-30;2024;neschvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost paní R. F. a pana L. K. o změnu ÚP obce Střelice týkající se změny využití pozemku p. č. 6076, v k. ú. Střelice u Brna, ze stávající plochy zemědělské na plochu výroby a skladování.;RO č. 54 zápis 20240930.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2455/RO%20%C4%8D.%2054%20z%C3%A1pis%2020240930.pdf
55;2024-10-16;2024;schvaluje;Dotace a finance;200000;100–500 tis. Kč;Smlouvu o poskytnutí dotace z rozpočtu JMK ve výši 200 000 Kč na realizaci projektu: Územní plán obce Střelice.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Stavby, investice a územní rozvoj;;Bez částky;Žádost pana Ing. Ondřeje Fukana, Střelice v zastoupení pana J. F. o umožnění prodloužení vodovodního řadu o 23,2 m na pozemcích p. č. 5354/74, 5354/44 a 1722 v k. ú. Střelice u Brna, ulice Zbirovského s podmínkou, že výstavba bude pod komunikací provedena protlakem.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost manželů P. a M. F. o povolení zemních prací na pozemku p. č. 3474 v k. ú. Střelice u Brna, ulice U Kostela, za účelem rušení přípojky zemního plynu.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Návrh smlouvy předložený projekční kanceláří ADITIS s.r.o. v zastoupení společnosti EG.D na zřízení věcného břemene BM-014330095322/001-ADS. Jedná se o kabelové vedení na pozemcích p. č. 6653/4, p. č. 5549/2, p. č. 3473 v k. ú. Střelice u Brna, ulice Trpín.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Návrh smlouvy se společností Správa železnic, státní organizace, SŽ Facility, Praha, o výpůjčce pozemku p. č. 3419/41 v k. ú. Střelice u Brna, pozemek pod komunikací u Čepra. RO pověřuje starostu obce podpisem smlouvy o výpůjčce.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Kultura, sport a spolky;15000;10–50 tis. Kč;Návrh smlouvy s Dechovou hudbou Střeličáci na zajištění hudební produkce na kulturní akci: Ostatky – dne 1. 3. 2025, za cenu 15 000 Kč.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Sociální a zdravotní oblast;;Bez částky;Návrh sociálního odbodu pronajímat hrobová místa na místním hřbitově ve Střelicích pouze občanům, kteří mají ve Střelicích trvalé bydliště.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Stavby, investice a územní rozvoj;37000;10–50 tis. Kč;Nabídku Ing. Martina Smělého na úpravu projektové dokumentace na akci: Chodník ul. Brněnská, nám. Svobody, Střelice, za cenu 37 000 Kč. Důvodem pro provedení úpravy jsou podmínky stanovené pro získání dotace z programu SFDI.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Životní prostředí a odpady;52709;50–100 tis. Kč;Nabídku společnosti VODÁRENSKÁ AKCIOVÁ SPOLEČNOST a.s., Brno, na provedení proplachu a vyčištění zaneseného dešťového kanalizačního potrubí v lokalitě Vršovice za cenu 52 709 Kč včetně DPH.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Životní prostředí a odpady;49414;10–50 tis. Kč;Nabídku společnosti CREATIVE BUILDINGS, s.r.o., Brno, na opravu římsy opěrné zdi nad Střelickým potokem před muzeem za cenu 49 413,68 Kč bez DPH.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Životní prostředí a odpady;74659;50–100 tis. Kč;Nabídku společnosti CREATIVE BUILDINGS, s.r.o., Brno, na zhotovení kovového zábradlí na mostě po obou stranách nad Střelickým potokem v křižovatce Brněnská, Nebovidská za cenu 74 658,68 Kč bez DPH.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Životní prostředí a odpady;21880;10–50 tis. Kč;Nabídku Jiřího Dohnálka, Moutnice na výsadby zeleně ve svahu od přechodové lávky a před novou budovou MŠ, ul. Školní za cenu: Chodník k lávce – 21 880 Kč bez DPH, MŠ Střelice – 21 543 Kč bez DPH.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Záměr Pekařství KESI na pronájmem části pozemku p. č. 371 o výměře 24 m2 na umístění nového prodejního stánku s pečivem. RO pověřuje starostu zveřejněním záměru na úřední desce.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Návrh Kupní smlouvy se společností KÁMEN Zbraslav, a.s. na nákup kameniva pro obec Střelice v lomu Želešice.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Sociální a zdravotní oblast;108496;100–500 tis. Kč;Nabídku firmy STŘECHY KOSTELECKÝ s.r.o. na úpravu střechy na zdravotním středisku a vybudování výstupu z nového výtahu za cenu 108 495,84 Kč bez DPH.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Doprava a sítě;39000;10–50 tis. Kč;Nabídku geodetické kanceláře ZK - BRNO s.r.o. na zhotovení geometrického plánu na oddělení pozemků pod cyklotrasou Lotrůvka za cenu 39 000 Kč bez DPH.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;schvaluje;Školství;37989;10–50 tis. Kč;Nabídku firmy Boki Elektro s.r.o., Brno, na doplnění elektroventilů regulace podlahového topení v MŠ na ulici Školní za cenu 37 989 Kč bez DPH.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;bere na vědomí;Pozemky, majetek a bydlení;;Bez částky;Oznámení Úřadu pro zastupování státu ve věcech majetkových, územní pracoviště Brno o vyhlášení elektronické aukce na prodej nemovitých věcí, pozemků: p. č. 1328/2, p. č. 1449/1, p. č. 1450, k. ú. Střelice u Brna.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;bere na vědomí;Pozemky, majetek a bydlení;;Bez částky;Oznámení společnosti HS geo, s.r.o., Brno, o připravovaném provedení hydrogeologického průzkumu na pozemku p. č. 5789/1 v k. ú. Střelice u Brna, lokalita Březečí, za účelem zjištění kvality a kvantity podzemních vod.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
55;2024-10-16;2024;bere na vědomí;Pozemky, majetek a bydlení;;Bez částky;Oznámení společnosti HS geo, s.r.o., Brno, o připravovaném provedení hydrogeologického průzkumu na pozemku p. č. 7162 v k. ú. Střelice u Brna, lokalita Mastné hory, za účelem zjištění kvality a kvantity podzemních vod.;RO č. 55 zápis 20241016.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2552/RO%20%C4%8D.%2055%20z%C3%A1pis%2020241016.pdf
56;2024-10-30;2024;schvaluje;Školství;20045;10–50 tis. Kč;Nabídku firmy Radovan Chromý, Brno na přístupový systém pro vstup do mateřské školy, ulice V Cihelně, za cenu 20 045 Kč bez DPH.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;schvaluje;Školství;92000;50–100 tis. Kč;Zaslání žádostí o spolufinancování provozu ZŠ Střelice na obce: Omice – 92 000 Kč, Troubsko – 50 600 Kč, Radostice – 64 400 Kč, Prštice – 23 000 Kč.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;schvaluje;Stavby, investice a územní rozvoj;35575;10–50 tis. Kč;Nákup 4 kusů vánočního osvětlení na sloupy veřejného osvětlení od firmy JKV Opava s.r.o. za celkovou cenu 35 575 Kč bez DPH.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;schvaluje;Správa obce a úřad;60000;50–100 tis. Kč;Nákup reklamních předmětů s logem obce Střelice do 60 000 Kč bez DPH.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost manželů P. a M. F. o povolení zemních prací na pozemku p. č. 3474 v k. ú. Střelice u Brna, ulice U Kostela, za účelem rušení přípojky zemního plynu.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Návrh smlouvy předložené Jihomoravským krajem týkající se souhlasu se stavbou Střelice, cyklostezka u hřbitova, která je umístěna na pozemcích p. č. 3467/2, p. č. 3467/3, p. č. 3467/5, p. č. 5107, k. ú. Střelice u Brna, vlastněných státem, a které má svěřené v hospodaření Správa a údržba silnic JMK. RO pověřuje starostu obce podpisem smlouvy.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;schvaluje;Dotace a finance;;Bez částky;Rozpočtové opatření č. 10/2024.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;schvaluje;Správa obce a úřad;;Bez částky;Program jednání zastupitelstva obce č. 16 – 12. 11. 2024.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;schvaluje;Životní prostředí a odpady;;Bez částky;Podání žádosti o dotaci dotační kanceláří ASHPA oběhové hospodářství, s.r.o. – Mgr. Daniela Baráková, Ph.D na nákup nádob na tříděný odpad z dotačního programu Životního prostředí 2021–2027, název projektu: Kompostéry a nádoby na tříděný odpad pro obec Střelice;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;bere na vědomí;Pozemky, majetek a bydlení;;Bez částky;Oznámení MěÚ Šlapanice, odboru životního prostředí, Brno zasílá o zahájení vodoprávního řízení s panem P. Š. ve věci vydání souhlasu k realizaci hydrogeologického průzkumného vrtu na pozemku p. č. 5789/1 v k. ú. Střelice u Brna, lokalita Březečí.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;bere na vědomí;Životní prostředí a odpady;;Bez částky;Rozhodnutí MěÚ Šlapanice, odboru životního prostředí, Brno o vydání povolení panu M. P. k nakládání s podzemními vodami z nové vrtané trubní studny a schválení stavebního záměru na stavbu vodního díla „Vrtaná studna k.ú. Střelice u Brna, p. č. 1724/1, ulice V Uličce.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;bere na vědomí;Životní prostředí a odpady;;Bez částky;Oznámení MěÚ Šlapanice, odboru životního prostředí, Brno o zahájení vodoprávního řízení se společností Profivoda s.r.o., Dobřany v zastoupení pana Z. B. a paní M. B. ve věci povolení k nakládání s podzemními vodami a vydání společného povolení na stavbu s názvem: „Vrtaná studna BUR-1 jako zdroj vody na pozemku parc. č. 6830 v k. ú. Střelice u Brna, okres Brno-venkov“, lokalita Kejbaly.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;bere na vědomí;Životní prostředí a odpady;;Bez částky;Oznámení MěÚ Šlapanice, odbor uživotního prostředí, Brno o zahájení řízení se společností HS geo, s.r.o., Brno v zastoupení pana J. M. ve věci povolení k nakládání s vodami na pozemku p. č. 7215/1 v k. ú. Střelice u Brna, lokalita Mastné hory spočívající v odběru vod z nově vybudované vrtané studny.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;bere na vědomí;Školství;;Bez částky;Výroční zprávu o činnosti za rok 2023–2024 předloženou ředitelem Základní školy a Mateřské školy Střelice Mgr. Davidem Čížkem.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;neschvaluje;Stavby, investice a územní rozvoj;;Bez částky;Podmínky pana J. B. a paní I. B. pro zahrnutí komunikace na pozemku p. č. 1220/3 v k. ú. Střelice u Brna do stavby „Rekonstrukce ulice Na Hrázi, Nová ulice a část ul. Úvoz – Střelice“.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;neschvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost pana J. M. o dlouhodobý pronájem parkovacího stání na pozemku p. č. 7614/1, k. ú. Střelice u Brna.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
56;2024-10-30;2024;neschvaluje;Pozemky, majetek a bydlení;3851000;nad 1 mil. Kč;Nabídku Úřadu pro zastupování státu ve věcech majetkových na nákup pozemků p. č. 1328/2, p. č. 1449/1, p. č. 1450, k. ú. Střelice u Brna, za cenu 3 851 000 Kč.;RO č. 56 zápis 20241030.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2553/RO%20%C4%8D.%2056%20z%C3%A1pis%2020241030.pdf
57;2024-11-13;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Smlouvu s panem D. K. na pronájem přízemních nebytových prostor Ant. Smutného 630/75, Střelice, za účelem zřízení provozovny pizzerie. Cena pronájmu 10 000 Kč/měsíc. RO pověřuje starostu obce podpisem smlouvy.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Smlouvu se spolkem Junák – český skaut, středisko Wahinkpe Střelice, z. s. na pronájem části pozemku p. č. 1991/10 v k. ú. Střelice u Brna, výměra cca 182 m2. Cena pronájmu 1 500 Kč/rok. RO pověřuje starostu obce podpisem smlouvy.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Stavby, investice a územní rozvoj;;Bez částky;Projektovou dokumentaci pana Ing. et. Ing. Marka Vaníčka, Střelice v zastoupení pana V. Č. a paní M. Č. na stavbu RD na pozemcích p. č. 203/1 a 1997/8 v k. ú. Střelice u Brna, a zbudování sjezdu na místní komunikaci v ulici Komenského.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost společnosti ZOOMDESIGN s.r.o., Brno v zastoupení pana J. H. a paní K. H. o souhlas se zřízením vodovodní a splaškové přípojky a se zbudováním sjezdu na pozemku obce p. č. 1722 v ulici V Uličce, za účelem připravované novostavby RD na pozemku p. č. 5338 v k. ú. Střelice u Brna.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Kultura, sport a spolky;47000;10–50 tis. Kč;Žádost o individuální dotaci pro Myslivecký spolek Výrovka ve výši 47 000 Kč z rozpočtu obce Střelice na rok 2025. Dotace bude využita na podporu kulturních akcí pro děti i dospělé a údržbu mysliveckých zařízení.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Sociální a zdravotní oblast;38000;10–50 tis. Kč;Žádost o individuální dotaci pro Diakonii ČCE – středisko BETLÉM ve výši 38 000 Kč z rozpočtu obce na rok 2025. Dotace bude využita na provozní náklady související s poskytováním sociálních služeb osobám s těžkým zdravotním postižením.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Dotace a finance;25000;10–50 tis. Kč;Žádost o individuální dotaci pro Komunitu Blahoslavenství ve výši 25 000 Kč z rozpočtu obce na rok 2025. Dotace bude využita na zhotovení nových oken a dveří a na zateplení budovy v areálu ve Střelicích.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Dotace a finance;8000;do 10 tis. Kč;Žádost o individuální dotaci pro Český svaz chovatelů, z.s., Základní organizace Ostopovice ve výši 8 000 Kč z rozpočtu obce na rok 2025. Dotace bude využita na vybavení výstavních klecí, na pořádání výstavy a na úhradu posuzovatelů při výstavě zvířat.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Dotace a finance;10000;10–50 tis. Kč;Žádost o individuální dotaci pro Pěvecký sbor Blahoslava Hajnce, z.s. ve výši 10 000 Kč z rozpočtu obce na rok 2025. Dotace bude využita na úhradu provozních nákladů.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Kultura, sport a spolky;40000;10–50 tis. Kč;Žádost o individuální dotaci pro spolek Střelická Chasa, z.s. ve výši 40 000 Kč z rozpočtu obce na rok 2025. Dotace bude využita na pořádání kulturních akcí – Krojovaný ples, Pololetní noc, Dožínky.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Dotace a finance;35000;10–50 tis. Kč;Žádost o individuální dotaci pro dechovou hudbu Střeličáci z.s. ve výši 35 000 Kč z rozpočtu obce na rok 2025. Dotace bude využita na obnovu části folklorního oděvu.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Dotace a finance;25000;10–50 tis. Kč;Žádost o individuální dotaci pro Rodinné centrum PifPaf, z.s. ve výši 25 000 Kč z rozpočtu obce na rok 2025. Dotace bude využita na výtvarný materiál, kancelářské potřeby, pomůcky pro klubík, odměny pro děti, přednášky.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Dotace a finance;15000;10–50 tis. Kč;Žádost o individuální dotaci pro FC AB Střelice, z.s. ve výši 15 000 Kč z rozpočtu obce na rok 2025. Dotace bude využita na startovné v okresní soutěži futsalu Brno.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost pana R. S. o zřízení věcného břemene na umístěné kabelové vedení NN do části cesty na pozemku p. č. 5549/2 v k. ú. Střelice u Brna, v lokalitě Malý.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Stavby, investice a územní rozvoj;39499;10–50 tis. Kč;Nabídku firmy BS - IMEX, spol. s r.o. na opravu chodníku vedoucí k domu č. p. 160 v ulici Nebovidská za cenu 39 498,54 Kč bez DPH.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Školství;34000;10–50 tis. Kč;Nabídku společnosti Moore Audit CZ s.r.o. na provedení kontroly ZŠ a MŠ za období od 1. 1. 2024 – 30. 9. 2024 za cenu 34 000 Kč bez DPH a cestovné za kontrolu na místě je 16 Kč/km.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Stavby, investice a územní rozvoj;388000;100–500 tis. Kč;Nabídku společnosti NiTraM-projekt, s.r.o. na projektovou dokumentaci k rekonstrukci ulice Nebovidská za celkovou cenu 388 000 Kč + DPH.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Ostatní;;Bez částky;Propůjčení školního areálu skautskému středisku Wahinkpe Střelice pro okresní skautské závody v termínu od 2. 5. od 16.00 hodin do 3. 5. 2025 do podvečerních hodin.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Kultura, sport a spolky;238311;100–500 tis. Kč;Nabídku firmy Agro NWT s.r.o., na úpravu elektrorozvaděčů z důvodu montáže nové FVE na obecní úřad, DPS a hasičskou zbrojnici za celkovou cenu 238 311 Kč bez DPH.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Stavby, investice a územní rozvoj;73364;50–100 tis. Kč;Nabídku na rekonstrukci dvou koupelen v DPS od společnosti TOVOPTERM s.r.o., Střelice za cenu 73 363,59 Kč bez DPH.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Stavby, investice a územní rozvoj;40000;10–50 tis. Kč;Nabídku firmy Petr Fukač, Brno na opravu katalyzátoru výfukových spalin vozidla pro rozvoz obědů za cenu 40 000 Kč bez DPH.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Stavby, investice a územní rozvoj;72412;50–100 tis. Kč;Nabídku firmy Milan Švestka na rekonstrukci WC v obecní budově na ulici Ant. Smutného 75, Střelice za cenu 72 412 Kč bez DPH.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
57;2024-11-13;2024;schvaluje;Ostatní;50000;50–100 tis. Kč;Nabídku společnosti A L I S spol. s r.o., Česká Lípa, za přípravu služby „Platební brána“ na webu obce. Ceny software 50 000 Kč a roční poplatek 11 000 Kč jsou uvedeny bez DPH. RO schvaluje licenční smlouvu a pověřuje starostu obce podpisem smlouvy.;RO č. 57 zápis 20241113.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/2582/RO%20%C4%8D.%2057%20z%C3%A1pis%2020241113.pdf
